ATCOCode,LocalityName,ParentLocalityName,Longitude,Latitude
1800SBH1041,Arrowfield Estate,Chorlton,-2.257437,53.43396
1800SBH1042,Arrowfield Estate,Chorlton,-2.257437,53.43396
1800SBH1271,Arrowfield Estate,Chorlton,-2.259184,53.43168
1800SBH1272,Arrowfield Estate,Chorlton,-2.259139,53.43171
1800NE33041,Ashbrook Hey,Rochdale,-2.134853,53.63716
1800NE33051,Ashbrook Hey,Rochdale,-2.135004,53.63718
1800NE33061,Ashbrook Hey,Rochdale,-2.135569,53.63873
1800NE33071,Ashbrook Hey,Rochdale,-2.135903,53.63917
1800NEH2021,Ashbrook Hey,Rochdale,-2.13118,53.63778
1800NEH2022,Ashbrook Hey,Rochdale,-2.13118,53.63778
1800NEH2031,Ashbrook Hey,Rochdale,-2.129997,53.63662
1800NEH2032,Ashbrook Hey,Rochdale,-2.129997,53.63662
1800NEH2831,Ashbrook Hey,Rochdale,-2.132962,53.63685
1800NEH2832,Ashbrook Hey,Rochdale,-2.132962,53.63685
1800ASHBRYS0,Ashburys,West Gorton,-2.194407,53.4717
1800EB34451,Ashburys,West Gorton,-2.194391,53.47156
1800EB34461,Ashburys,West Gorton,-2.19395,53.47068
1800EBR1151,Ashburys,West Gorton,-2.194754,53.47185
1800SJ11291,Ashley Heath,Altrincham,-2.342899,53.37204
1800SJ11301,Ashley Heath,Altrincham,-2.339627,53.37073
1800SJ11311,Ashley Heath,Altrincham,-2.336901,53.37002
1800SJ11321,Ashley Heath,Altrincham,-2.330739,53.36999
1800SJ11481,Ashley Heath,Altrincham,-2.330949,53.37003
1800SJ11491,Ashley Heath,Altrincham,-2.33678,53.36993
1800SJ11501,Ashley Heath,Altrincham,-2.339746,53.37062
1800SJ11841,Ashley Heath,Altrincham,-2.343093,53.37191
1800SJH1431,Ashley Heath,Altrincham,-2.349865,53.37291
1800SJH1432,Ashley Heath,Altrincham,-2.349865,53.37291
1800SJH1441,Ashley Heath,Altrincham,-2.343917,53.37154
1800SJH1442,Ashley Heath,Altrincham,-2.343917,53.37154
1800WK02241,Ashton Heath,Ashton-in-Makerfield,-2.630194,53.48466
1800WKH0731,Ashton Heath,Ashton-in-Makerfield,-2.62898,53.48554
1800WKH2231,Ashton Heath,Ashton-in-Makerfield,-2.63516,53.48384
1800WKH4641,Ashton Heath,Ashton-in-Makerfield,-2.62911,53.48558
1800WKH4651,Ashton Heath,Ashton-in-Makerfield,-2.63294,53.48697
1800EH00081,Ashton Moss,Ashton-under-Lyne,-2.112856,53.48772
1800EH00591,Ashton Moss,Ashton-under-Lyne,-2.113643,53.48863
1800EH05971,Ashton Moss,Ashton-under-Lyne,-2.11098,53.49036
1800EH05991,Ashton Moss,Ashton-under-Lyne,-2.119451,53.48539
1800EH06001,Ashton Moss,Ashton-under-Lyne,-2.120294,53.48511
1800EH08251,Ashton Moss,Ashton-under-Lyne,-2.109626,53.49137
1800EH14431,Ashton Moss,Ashton-under-Lyne,-2.123058,53.48191
1800EH35881,Ashton Moss,Ashton-under-Lyne,-2.109399,53.49123
1800EH39121,Ashton Moss,Ashton-under-Lyne,-2.126108,53.47901
1800EH39141,Ashton Moss,Ashton-under-Lyne,-2.120764,53.48067
1800EH39151,Ashton Moss,Ashton-under-Lyne,-2.11855,53.48099
1800EH39161,Ashton Moss,Ashton-under-Lyne,-2.113867,53.48243
1800EH39171,Ashton Moss,Ashton-under-Lyne,-2.112436,53.48244
1800EH39181,Ashton Moss,Ashton-under-Lyne,-2.109575,53.4834
1800EH39191,Ashton Moss,Ashton-under-Lyne,-2.10974,53.48322
1800EHH1761,Ashton Moss,Ashton-under-Lyne,-2.11834,53.48133
1800EHH1781,Ashton Moss,Ashton-under-Lyne,-2.115646,53.48277
1800EHH1782,Ashton Moss,Ashton-under-Lyne,-2.115646,53.48277
1800EHH2001,Ashton Moss,Ashton-under-Lyne,-2.11438,53.48806
1800EHH2002,Ashton Moss,Ashton-under-Lyne,-2.11438,53.48806
1800EHH2011,Ashton Moss,Ashton-under-Lyne,-2.12097,53.48433
1800EHH2012,Ashton Moss,Ashton-under-Lyne,-2.12097,53.48433
1800EHH2401,Ashton Moss,Ashton-under-Lyne,-2.11889,53.47875
1800ZZMAAMO1,Ashton Moss,Ashton-under-Lyne,-2.121632,53.484
1800ZZMAAMO2,Ashton Moss,Ashton-under-Lyne,-2.122218,53.48334
1800ZZMAAWT1,Ashton Moss,Ashton-under-Lyne,-2.109322,53.4903
1800ZZMAAWT2,Ashton Moss,Ashton-under-Lyne,-2.109306,53.49022
1800ZZMAAWT3,Ashton Moss,Ashton-under-Lyne,-2.110165,53.49025
1800ZZMAAWT4,Ashton Moss,Ashton-under-Lyne,-2.11015,53.49015
1800SJ03541,Ashton upon Mersey,Sale,-2.373663,53.43353
1800SJ03551,Ashton upon Mersey,Sale,-2.373347,53.43358
1800SJ03561,Ashton upon Mersey,Sale,-2.368715,53.43231
1800SJ03571,Ashton upon Mersey,Sale,-2.369411,53.43271
1800SJ03581,Ashton upon Mersey,Sale,-2.356717,53.43026
1800SJ03591,Ashton upon Mersey,Sale,-2.354128,53.43018
1800SJ03601,Ashton upon Mersey,Sale,-2.352728,53.43013
1800SJ03611,Ashton upon Mersey,Sale,-2.353115,53.42969
1800SJ04221,Ashton upon Mersey,Sale,-2.332695,53.42622
1800SJ04231,Ashton upon Mersey,Sale,-2.336743,53.42613
1800SJ04241,Ashton upon Mersey,Sale,-2.339749,53.42762
1800SJ04251,Ashton upon Mersey,Sale,-2.343288,53.42784
1800SJ04311,Ashton upon Mersey,Sale,-2.345511,53.42917
1800SJ04321,Ashton upon Mersey,Sale,-2.349699,53.42966
1800SJ04331,Ashton upon Mersey,Sale,-2.349157,53.42972
1800SJ04341,Ashton upon Mersey,Sale,-2.344711,53.42894
1800SJ04351,Ashton upon Mersey,Sale,-2.340054,53.42805
1800SJ04361,Ashton upon Mersey,Sale,-2.336713,53.42624
1800SJ04371,Ashton upon Mersey,Sale,-2.337546,53.42691
1800SJ04381,Ashton upon Mersey,Sale,-2.335708,53.42855
1800SJ04391,Ashton upon Mersey,Sale,-2.332028,53.43135
1800SJ04401,Ashton upon Mersey,Sale,-2.329336,53.43169
1800SJ04411,Ashton upon Mersey,Sale,-2.325621118,53.43196676
1800SJ04431,Ashton upon Mersey,Sale,-2.326388571,53.43194668
1800SJ04441,Ashton upon Mersey,Sale,-2.329756,53.4315
1800SJ04451,Ashton upon Mersey,Sale,-2.332987,53.43087
1800SJ04461,Ashton upon Mersey,Sale,-2.334407,53.42958
1800SJ04471,Ashton upon Mersey,Sale,-2.33759,53.42672
1800SJ04481,Ashton upon Mersey,Sale,-2.33244,53.42637
1800SJ05861,Ashton upon Mersey,Sale,-2.343754,53.42776
1800SJH0481,Ashton upon Mersey,Sale,-2.354532,53.4299
1800SJH0482,Ashton upon Mersey,Sale,-2.354532,53.4299
1800SJH2981,Ashton upon Mersey,Sale,-2.35441292,53.42984677
1800SJH2991,Ashton upon Mersey,Sale,-2.3571,53.42787
1800SJH5051,Ashton upon Mersey,Sale,-2.357238845,53.42786426
1800SJH5061,Ashton upon Mersey,Sale,-2.35452973,53.42999375
1800SJT0871,Ashton upon Mersey,Sale,-2.341719,53.42926
1800WK00071,Ashton-in-Makerfield,,-2.632867,53.49517
1800WK00081,Ashton-in-Makerfield,,-2.632484,53.49475
1800WK00101,Ashton-in-Makerfield,,-2.630563,53.49331
1800WK00411,Ashton-in-Makerfield,,-2.64513,53.48578
1800WK00421,Ashton-in-Makerfield,,-2.645915,53.48582
1800WK00431,Ashton-in-Makerfield,,-2.65093,53.4866
1800WK00441,Ashton-in-Makerfield,,-2.650856,53.48672
1800WK01851,Ashton-in-Makerfield,,-2.637806,53.48077
1800WK01861,Ashton-in-Makerfield,,-2.638505,53.48317
1800WK01871,Ashton-in-Makerfield,,-2.639174,53.48552
1800WK01881,Ashton-in-Makerfield,,-2.639433,53.48575
1800WK01891,Ashton-in-Makerfield,,-2.641503,53.48611
1800WK01901,Ashton-in-Makerfield,,-2.640268,53.48616
1800WK01911,Ashton-in-Makerfield,,-2.637252,53.48704
1800WK01931,Ashton-in-Makerfield,,-2.636952,53.48714
1800WK01941,Ashton-in-Makerfield,,-2.632361,53.49052
1800WK01951,Ashton-in-Makerfield,,-2.633274,53.49011
1800WK01961,Ashton-in-Makerfield,,-2.631509,53.491
1800WK01971,Ashton-in-Makerfield,,-2.630943,53.49146
1800WK01981,Ashton-in-Makerfield,,-2.628669,53.49262
1800WK01991,Ashton-in-Makerfield,,-2.628522,53.49286
1800WK02341,Ashton-in-Makerfield,,-2.63816,53.48128
1800WK02342,Ashton-in-Makerfield,,-2.638128,53.48111
1800WK02411,Ashton-in-Makerfield,,-2.638364,53.48177
1800WK02412,Ashton-in-Makerfield,,-2.638192,53.48135
1800WK02661,Ashton-in-Makerfield,,-2.638486,53.4819
1800WK02662,Ashton-in-Makerfield,,-2.638271,53.48161
1800WK02871,Ashton-in-Makerfield,,-2.638848,53.48893
1800WK08101,Ashton-in-Makerfield,,-2.638004,53.4819
1800WK08831,Ashton-in-Makerfield,,-2.647137,53.49289
1800WK09791,Ashton-in-Makerfield,,-2.637089,53.48724
1800WK45751,Ashton-in-Makerfield,,-2.637634,53.48834
1800WK45761,Ashton-in-Makerfield,,-2.638193,53.48847
1800WK45781,Ashton-in-Makerfield,,-2.637863,53.48857
1800WK45791,Ashton-in-Makerfield,,-2.639221625,53.4886857
1800WK45801,Ashton-in-Makerfield,,-2.639479,53.48879
1800WK45811,Ashton-in-Makerfield,,-2.644055,53.49038
1800WK45821,Ashton-in-Makerfield,,-2.645179,53.49093
1800WK45831,Ashton-in-Makerfield,,-2.646207888,53.49260628
1800WK45841,Ashton-in-Makerfield,,-2.646554,53.49318
1800WK45901,Ashton-in-Makerfield,,-2.642183,53.49319
1800WK45911,Ashton-in-Makerfield,,-2.64151,53.49255
1800WK45921,Ashton-in-Makerfield,,-2.640506,53.49092
1800WK45931,Ashton-in-Makerfield,,-2.640202,53.49078
1800WKH0061,Ashton-in-Makerfield,,-2.644132103,53.49292146
1800WKH0062,Ashton-in-Makerfield,,-2.644122,53.49286
1800WKH0711,Ashton-in-Makerfield,,-2.636105701,53.49262386
1800WKH0712,Ashton-in-Makerfield,,-2.635288,53.49272
1800WKH0721,Ashton-in-Makerfield,,-2.63282,53.48704
1800WKH0722,Ashton-in-Makerfield,,-2.634511,53.48711
1800WKH0732,Ashton-in-Makerfield,,-2.628847,53.48628
1800WKH0751,Ashton-in-Makerfield,,-2.63629,53.48236
1800WKH0752,Ashton-in-Makerfield,,-2.634969,53.48248
1800WKH0761,Ashton-in-Makerfield,,-2.63663,53.48242
1800WKH1101,Ashton-in-Makerfield,,-2.646433,53.49314
1800WKH1111,Ashton-in-Makerfield,,-2.646379,53.49253
1800WKH1261,Ashton-in-Makerfield,,-2.64801,53.49278
1800WKH1262,Ashton-in-Makerfield,,-2.647121,53.49279
1800WKH2121,Ashton-in-Makerfield,,-2.6463,53.49823
1800WKH2122,Ashton-in-Makerfield,,-2.649378,53.4935
1800WKH2211,Ashton-in-Makerfield,,-2.631461,53.49281
1800WKH2212,Ashton-in-Makerfield,,-2.631461,53.49281
1800WKH2221,Ashton-in-Makerfield,,-2.636080244,53.49273716
1800WKH2222,Ashton-in-Makerfield,,-2.641002,53.49282
1800WKH2232,Ashton-in-Makerfield,,-2.635356,53.48517
1800WKH3181,Ashton-in-Makerfield,,-2.637428,53.49471
1800WKH3182,Ashton-in-Makerfield,,-2.637428,53.49471
1800WKH3211,Ashton-in-Makerfield,,-2.639066,53.48734
1800WKH3471,Ashton-in-Makerfield,,-2.632007,53.49101
1800WKH3472,Ashton-in-Makerfield,,-2.631961,53.49102
1800WKH3511,Ashton-in-Makerfield,,-2.646653,53.49376
1800WKH3811,Ashton-in-Makerfield,,-2.638695,53.48574
1800WKH3812,Ashton-in-Makerfield,,-2.638695,53.48574
1800WKH4541,Ashton-in-Makerfield,,-2.649909321,53.49572005
1800WKH4841,Ashton-in-Makerfield,,-2.644353,53.49314
1800WKH5211,Ashton-in-Makerfield,,-2.646059381,53.48649552
1800WKH5221,Ashton-in-Makerfield,,-2.647112395,53.48708186
1800WKH5231,Ashton-in-Makerfield,,-2.6480164,53.48675502
1800WKH5241,Ashton-in-Makerfield,,-2.636585799,53.49106306
1800WKH5271,Ashton-in-Makerfield,,-2.63722407,53.49442424
1800WKH5281,Ashton-in-Makerfield,,-2.637100565,53.49449414
1800WKH5291,Ashton-in-Makerfield,,-2.640227152,53.49620249
1800WKH5301,Ashton-in-Makerfield,,-2.640058845,53.49624061
1800ANAR011,Ashton-under-Lyne,,-2.09830423,53.490238
1800ANAR021,Ashton-under-Lyne,,-2.097051906,53.4896368
1800ANBS001,Ashton-under-Lyne,,-2.095485611,53.49014141
1800ANBS002,Ashton-under-Lyne,,-2.095546,53.49024
1800ANBS0A,Ashton-under-Lyne,,-2.095561,53.49024
1800ANBS0A1,Ashton-under-Lyne,,-2.095561,53.49024
1800ANBS0B,Ashton-under-Lyne,,-2.095485,53.48998
1800ANBS0B1,Ashton-under-Lyne,,-2.095485,53.48998
1800ANBS0C,Ashton-under-Lyne,,-2.095878,53.49035
1800ANBS0C1,Ashton-under-Lyne,,-2.095878,53.49035
1800ANBS0D,Ashton-under-Lyne,,-2.095953,53.49021
1800ANBS0D1,Ashton-under-Lyne,,-2.095953,53.49021
1800ANBS0E,Ashton-under-Lyne,,-2.095847,53.49018
1800ANBS0E1,Ashton-under-Lyne,,-2.095847,53.49018
1800ANBS0F,Ashton-under-Lyne,,-2.095802,53.49002
1800ANBS0F1,Ashton-under-Lyne,,-2.095802,53.49002
1800ANBS0G,Ashton-under-Lyne,,-2.095877,53.48995
1800ANBS0G1,Ashton-under-Lyne,,-2.095877,53.48995
1800ANBS0H,Ashton-under-Lyne,,-2.096269,53.4903
1800ANBS0H1,Ashton-under-Lyne,,-2.096269,53.4903
1800ANBS0J,Ashton-under-Lyne,,-2.096329,53.49012
1800ANBS0J1,Ashton-under-Lyne,,-2.096329,53.49012
1800ANBS0K,Ashton-under-Lyne,,-2.096209,53.49004
1800ANBS0K1,Ashton-under-Lyne,,-2.096209,53.49004
1800ANBS0L,Ashton-under-Lyne,,-2.096268,53.48987
1800ANBS0L1,Ashton-under-Lyne,,-2.096268,53.48987
1800ANBS0M,Ashton-under-Lyne,,-2.096661,53.49023
1800ANBS0M1,Ashton-under-Lyne,,-2.096661,53.49023
1800ANBS0N,Ashton-under-Lyne,,-2.0966,53.48997
1800ANBS0N1,Ashton-under-Lyne,,-2.0966,53.48997
1800ANBS0P,Ashton-under-Lyne,,-2.096872,53.49024
1800ANBS0P1,Ashton-under-Lyne,,-2.096872,53.49024
1800ANBS0R,Ashton-under-Lyne,,-2.096811,53.48997
1800ANBS0R1,Ashton-under-Lyne,,-2.096811,53.48997
1800ANBSPB1,Ashton-under-Lyne,,-2.095938,53.49062
1800ANEN011,Ashton-under-Lyne,,-2.096388784,53.48964633
1800ANEN021,Ashton-under-Lyne,,-2.096963286,53.49042785
1800ANIN001,Ashton-under-Lyne,,-2.096574109,53.4900649
1800ANIN01K,Ashton-under-Lyne,,-2.096705448,53.48971798
1800ANIN0A1,Ashton-under-Lyne,,-2.097370449,53.49052639
1800ANIN0B1,Ashton-under-Lyne,,-2.09773213,53.49050812
1800ANIN0C1,Ashton-under-Lyne,,-2.098093789,53.49048086
1800ANIN0D1,Ashton-under-Lyne,,-2.097520629,53.49029257
1800ANIN0E1,Ashton-under-Lyne,,-2.096811769,53.49007743
1800ANIN0F1,Ashton-under-Lyne,,-2.096781441,53.48999656
1800ANIN0G1,Ashton-under-Lyne,,-2.096751134,53.48992467
1800ANIN0H1,Ashton-under-Lyne,,-2.096720827,53.48985279
1800ANIN0J1,Ashton-under-Lyne,,-2.096705591,53.4897809
1800ANIN0K1,Ashton-under-Lyne,,-2.096675305,53.489718
1800ANIN0L1,Ashton-under-Lyne,,-2.096344223,53.48993399
1800ANIN0M1,Ashton-under-Lyne,,-2.096435041,53.4901047
1800ANIN0N1,Ashton-under-Lyne,,-2.096616391,53.49032027
1800ANIN1A1,Ashton-under-Lyne,,-2.097445829,53.49053532
1800ANIN1B1,Ashton-under-Lyne,,-2.097792458,53.49052605
1800ANIN1C1,Ashton-under-Lyne,,-2.09816921,53.49050776
1800ANIN1D1,Ashton-under-Lyne,,-2.09764114,53.49026551
1800ANIN1E1,Ashton-under-Lyne,,-2.096781605,53.49006846
1800ANIN1F1,Ashton-under-Lyne,,-2.096751298,53.48999658
1800ANIN1G1,Ashton-under-Lyne,,-2.096720991,53.4899247
1800ANIN1H1,Ashton-under-Lyne,,-2.096690684,53.48985282
1800ANIN1J1,Ashton-under-Lyne,,-2.096675448,53.48978092
1800ANIN1K1,Ashton-under-Lyne,,-2.096645162,53.48971803
1800ANIN1L1,Ashton-under-Lyne,,-2.09631408,53.48993402
1800ANIN1M1,Ashton-under-Lyne,,-2.096404897,53.49010472
1800ANIN1N1,Ashton-under-Lyne,,-2.096586248,53.4903203
1800ANIN991,Ashton-under-Lyne,,-2.096615756,53.49004163
1800ASHONUL0,Ashton-under-Lyne,,-2.094688,53.49092
1800EH00091,Ashton-under-Lyne,,-2.096793,53.48849
1800EH00111,Ashton-under-Lyne,,-2.09815,53.4905
1800EH00121,Ashton-under-Lyne,,-2.09786,53.49052
1800EH00551,Ashton-under-Lyne,,-2.087948,53.48942
1800EH03031,Ashton-under-Lyne,,-2.096345,53.48378
1800EH05361,Ashton-under-Lyne,,-2.097529,53.4875
1800EH05371,Ashton-under-Lyne,,-2.101803,53.48513
1800EH05391,Ashton-under-Lyne,,-2.09544,53.48322
1800EH05981,Ashton-under-Lyne,,-2.106819,53.4902
1800EH06331,Ashton-under-Lyne,,-2.090963,53.48988
1800EH06431,Ashton-under-Lyne,,-2.090616,53.4898
1800EH06891,Ashton-under-Lyne,,-2.089831,53.48909
1800EH06941,Ashton-under-Lyne,,-2.090612,53.48785
1800EH06951,Ashton-under-Lyne,,-2.09358,53.48716
1800EH14791,Ashton-under-Lyne,,-2.100796,53.49255
1800EH14801,Ashton-under-Lyne,,-2.100706,53.49264
1800EH14861,Ashton-under-Lyne,,-2.09618,53.49062
1800EH14921,Ashton-under-Lyne,,-2.099186,53.487
1800EH15911,Ashton-under-Lyne,,-2.089245,53.48991
1800EH17101,Ashton-under-Lyne,,-2.097406131,53.48911806
1800EH17991,Ashton-under-Lyne,,-2.090797,53.48978
1800EH18031,Ashton-under-Lyne,,-2.096225,53.49063
1800EH18131,Ashton-under-Lyne,,-2.097306,53.48899
1800EH18141,Ashton-under-Lyne,,-2.097411,53.48869
1800EH18151,Ashton-under-Lyne,,-2.097803,53.48858
1800EH20891,Ashton-under-Lyne,,-2.092129,53.49212
1800EH20901,Ashton-under-Lyne,,-2.0998,53.4919
1800EH24151,Ashton-under-Lyne,,-2.086427,53.49023
1800EH24161,Ashton-under-Lyne,,-2.087452,53.49006
1800EH24171,Ashton-under-Lyne,,-2.092862,53.48986
1800EH24181,Ashton-under-Lyne,,-2.093089,53.49015
1800EH24191,Ashton-under-Lyne,,-2.091793,53.49029
1800EH24201,Ashton-under-Lyne,,-2.091747,53.49
1800EH35831,Ashton-under-Lyne,,-2.100378,53.48776
1800EH35841,Ashton-under-Lyne,,-2.100529,53.48784
1800EH35851,Ashton-under-Lyne,,-2.098842,53.48818
1800EH35861,Ashton-under-Lyne,,-2.106919,53.48794
1800EH35871,Ashton-under-Lyne,,-2.107161,53.48808
1800EH39301,Ashton-under-Lyne,,-2.088906,53.48642
1800EHE0011,Ashton-under-Lyne,,-2.096209721,53.49043745
1800EHE0021,Ashton-under-Lyne,,-2.095577,53.49046
1800EHE0031,Ashton-under-Lyne,,-2.095936824,53.48972759
1800EHH0411,Ashton-under-Lyne,,-2.099942,53.48811
1800EHH0412,Ashton-under-Lyne,,-2.099942,53.48811
1800EHH0441,Ashton-under-Lyne,,-2.101138,53.49034
1800EHH0442,Ashton-under-Lyne,,-2.101138,53.49034
1800EHH0721,Ashton-under-Lyne,,-2.088893,53.48739
1800EHH1201,Ashton-under-Lyne,,-2.095502,53.48408
1800EHH1202,Ashton-under-Lyne,,-2.095502,53.48408
1800EHH1211,Ashton-under-Lyne,,-2.090063,53.49177
1800EHH1212,Ashton-under-Lyne,,-2.090063,53.49177
1800EHH1801,Ashton-under-Lyne,,-2.092093,53.48969
1800EHH1821,Ashton-under-Lyne,,-2.098717,53.48652
1800EHH1831,Ashton-under-Lyne,,-2.090552,53.48792
1800EHH1832,Ashton-under-Lyne,,-2.090552,53.48792
1800EHH1841,Ashton-under-Lyne,,-2.100929,53.48475
1800EHH1981,Ashton-under-Lyne,,-2.086003,53.48881
1800EHH1982,Ashton-under-Lyne,,-2.086003,53.48881
1800EHH1991,Ashton-under-Lyne,,-2.093623,53.48618
1800EHH1992,Ashton-under-Lyne,,-2.093623,53.48618
1800EHH2031,Ashton-under-Lyne,,-2.095568,53.48669
1800EHH2032,Ashton-under-Lyne,,-2.095568,53.48669
1800EHH2041,Ashton-under-Lyne,,-2.0964,53.48818
1800EHH2051,Ashton-under-Lyne,,-2.097549,53.48949
1800EHH2061,Ashton-under-Lyne,,-2.089937,53.48931
1800EHQ0071,Ashton-under-Lyne,,-2.096012303,53.48978146
1800EHQ0081,Ashton-under-Lyne,,-2.096300376,53.49053625
1800EHR1011,Ashton-under-Lyne,,-2.094327,53.49126
1800EHT1341,Ashton-under-Lyne,,-2.093535,53.48726
1800EHT1361,Ashton-under-Lyne,,-2.098913,53.48635
1800EHT1371,Ashton-under-Lyne,,-2.091306,53.48789
1800EHT1381,Ashton-under-Lyne,,-2.09822,53.48653
1800EHT1421,Ashton-under-Lyne,,-2.089966,53.4888
1800ZZMAAUL1,Ashton-under-Lyne,,-2.09737,53.49038
1800ZZMAAUL2,Ashton-under-Lyne,,-2.098666,53.4903
1800WK00831,Aspull,Wigan,-2.588994,53.57273
1800WK01151,Aspull,Wigan,-2.583905,53.57279
1800WK03201,Aspull,Wigan,-2.591556,53.56697
1800WK06831,Aspull,Wigan,-2.58303,53.57067
1800WK06881,Aspull,Wigan,-2.583044,53.57055
1800WK07371,Aspull,Wigan,-2.590317,53.56908
1800WK07391,Aspull,Wigan,-2.590435,53.56889
1800WK07991,Aspull,Wigan,-2.586014,53.56915
1800WK13141,Aspull,Wigan,-2.581198,53.57142
1800WK14831,Aspull,Wigan,-2.591707,53.56701
1800WK14881,Aspull,Wigan,-2.594866,53.57154
1800WK14891,Aspull,Wigan,-2.594943,53.57161
1800WK14901,Aspull,Wigan,-2.593082,53.56925
1800WK14911,Aspull,Wigan,-2.592882,53.56898
1800WK33451,Aspull,Wigan,-2.575661,53.56395
1800WK33461,Aspull,Wigan,-2.574034,53.56311
1800WK33471,Aspull,Wigan,-2.573267,53.56331
1800WK33561,Aspull,Wigan,-2.562994,53.56285
1800WK33571,Aspull,Wigan,-2.563025738,53.56295436
1800WK33581,Aspull,Wigan,-2.565859,53.56262
1800WK33591,Aspull,Wigan,-2.567065,53.56246
1800WK33601,Aspull,Wigan,-2.569663,53.56258
1800WK33611,Aspull,Wigan,-2.570206,53.56252
1800WK33621,Aspull,Wigan,-2.577043,53.56458
1800WK33631,Aspull,Wigan,-2.577391,53.56464
1800WK33641,Aspull,Wigan,-2.582342,53.56675
1800WK33651,Aspull,Wigan,-2.581156,53.56615
1800WK33661,Aspull,Wigan,-2.585617,53.56769
1800WK33671,Aspull,Wigan,-2.588973,53.56692
1800WK33681,Aspull,Wigan,-2.592185,53.56663
1800WK33691,Aspull,Wigan,-2.590889,53.56676
1800WK33821,Aspull,Wigan,-2.585849,53.56813
1800WK33831,Aspull,Wigan,-2.58796,53.5712
1800WK33841,Aspull,Wigan,-2.587718,53.57112
1800WK34191,Aspull,Wigan,-2.576368,53.57265
1800WK34211,Aspull,Wigan,-2.581152,53.57136
1800WKH0131,Aspull,Wigan,-2.581213,53.5714
1800WKH0141,Aspull,Wigan,-2.576414,53.57269
1800WKH0981,Aspull,Wigan,-2.580996,53.56989
1800WKH0982,Aspull,Wigan,-2.580996,53.56989
1800WKH0983,Aspull,Wigan,-2.580996,53.56989
1800WKH0991,Aspull,Wigan,-2.57897,53.56966
1800WKH0992,Aspull,Wigan,-2.57897,53.56966
1800WKH1001,Aspull,Wigan,-2.579544,53.57078
1800WKH1002,Aspull,Wigan,-2.579544,53.57078
1800WKH1011,Aspull,Wigan,-2.578468,53.57054
1800WKH1012,Aspull,Wigan,-2.578468,53.57054
1800WKH1041,Aspull,Wigan,-2.583004,53.57096
1800WKH1042,Aspull,Wigan,-2.583004,53.57096
1800WKH1071,Aspull,Wigan,-2.585136,53.57335
1800WKH1072,Aspull,Wigan,-2.585136,53.57335
1800WKH1091,Aspull,Wigan,-2.58193,53.57082
1800WKH1092,Aspull,Wigan,-2.58193,53.57082
1800WKH1141,Aspull,Wigan,-2.588029,53.57068
1800WKH1142,Aspull,Wigan,-2.588029,53.57068
1800WKH1251,Aspull,Wigan,-2.581734,53.56976
1800WKH1252,Aspull,Wigan,-2.581734,53.56976
1800WKH2491,Aspull,Wigan,-2.588948,53.5727
1800WKH3091,Aspull,Wigan,-2.591755,53.56829
1800WKH3092,Aspull,Wigan,-2.591755,53.56829
1800WKH3101,Aspull,Wigan,-2.587595,53.57094
1800WKH3102,Aspull,Wigan,-2.587595,53.57094
1800WK03431,Astley,Leigh,-2.454603,53.50185
1800WK05671,Astley,Leigh,-2.453167,53.50153
1800WK09201,Astley,Leigh,-2.450511,53.50688
1800WK09211,Astley,Leigh,-2.450298,53.50675
1800WK11231,Astley,Leigh,-2.450862,53.50448
1800WK13191,Astley,Leigh,-2.439093,53.50507
1800WK31371,Astley,Leigh,-2.45074,53.5044
1800WK31381,Astley,Leigh,-2.449599,53.50624
1800WK31391,Astley,Leigh,-2.449374,53.50638
1800WK31401,Astley,Leigh,-2.446846,53.50827
1800WK31411,Astley,Leigh,-2.446488,53.50866
1800WK31421,Astley,Leigh,-2.446413,53.51011
1800WK31431,Astley,Leigh,-2.446566,53.51035
1800WK31891,Astley,Leigh,-2.432862,53.50463
1800WK31901,Astley,Leigh,-2.433449,53.50459
1800WK31911,Astley,Leigh,-2.436135,53.50479
1800WK31921,Astley,Leigh,-2.438533,53.50489
1800WK31931,Astley,Leigh,-2.441705,53.50397
1800WK31941,Astley,Leigh,-2.442138,53.5036
1800WK31951,Astley,Leigh,-2.447418,53.50243
1800WK31961,Astley,Leigh,-2.447929,53.50227
1800WK31971,Astley,Leigh,-2.444828,53.50276
1800WK31981,Astley,Leigh,-2.444273,53.50296
1800WK32001,Astley,Leigh,-2.453439,53.50161
1800WK32011,Astley,Leigh,-2.448239,53.50166
1800WK32021,Astley,Leigh,-2.448343,53.50153
1800WK32031,Astley,Leigh,-2.448495,53.50018
1800WK32041,Astley,Leigh,-2.448389,53.50013
1800WA04801,Astley Bridge,,-2.432583,53.60156
